HSCode,Country,Y1920P
39169060,Singapore,0
39169090,Singapore,87.65
39171010,Singapore,0.02
39171020,Singapore,0
39172110,Singapore,0.03
39172190,Singapore,100.66
39172200,Singapore,4.53
39172310,Singapore,0.34
39172390,Singapore,18.15
39172910,Singapore,1.47
39172930,Singapore,1.51
39172950,Singapore,2.44
39172990,Singapore,585.24
39173100,Singapore,93.79
39173210,Singapore,0.83
39173220,Singapore,2.16
39173290,Singapore,266.58
39173300,Singapore,76.75
39173910,Singapore,8.54
39173920,Singapore,11.58
39173990,Singapore,1130.7
39174000,Singapore,1884.02
39181010,Singapore,43.81
39181090,Singapore,212.73
39189010,Singapore,0
39189090,Singapore,151.73
39191000,Singapore,737.31
39199010,Singapore,407.36
39199020,Singapore,14.61
39199090,Singapore,12808.06
39201011,Singapore,276.79
39201019,Singapore,2119.97
39201092,Singapore,0.02
39201099,Singapore,48.57
39202020,Singapore,0.14
39202090,Singapore,37.8
39203090,Singapore,3.39
39204300,Singapore,0.17
39204900,Singapore,39.64
39205111,Singapore,24.52
39205119,Singapore,134.15
39205199,Singapore,0
39205999,Singapore,0.82
39206110,Singapore,0.01
39206190,Singapore,1.52
39206210,Singapore,0.31
39206220,Singapore,0
39206290,Singapore,199.66
39206919,Singapore,19.88
39206929,Singapore,624.08
39206932,Singapore,39.39
39206939,Singapore,477.64
39206999,Singapore,36.05
39207119,Singapore,29.69
39207199,Singapore,0.75
39207992,Singapore,0.02
39207999,Singapore,0.55
39209111,Singapore,218.18
39209119,Singapore,4262.22
39209219,Singapore,92.51
39209299,Singapore,2.19
39209490,Singapore,0
39209919,Singapore,8.86
39209922,Singapore,0
39209929,Singapore,8.5
39209959,Singapore,990.47
39209991,Singapore,23.37
39209999,Singapore,380.81
39211100,Singapore,5.05
39211200,Singapore,5.03
39211310,Singapore,10.97
39211390,Singapore,8.44
39211900,Singapore,236.13
39219010,Singapore,4.77
39219021,Singapore,3.49
39219029,Singapore,559.01
39219039,Singapore,52.17
39219091,Singapore,0
39219096,Singapore,0
39219099,Singapore,145.02
39221000,Singapore,0.01
39222000,Singapore,26.38
39229000,Singapore,5.17
39231010,Singapore,0.82
39231020,Singapore,1.58
39231030,Singapore,0.66
39231040,Singapore,0.5
39231090,Singapore,497.12
39232100,Singapore,24.71
39232910,Singapore,0.09
39232990,Singapore,1449.86
39233010,Singapore,0.61
39233090,Singapore,234.8
39234000,Singapore,13
39235010,Singapore,203.61
39235090,Singapore,2300.8
39239010,Singapore,4.15
39239020,Singapore,2.94
39239090,Singapore,355.41
39241010,Singapore,16.34
39241090,Singapore,82.31
39249010,Singapore,0.91
39249090,Singapore,87.69
39251000,Singapore,0.14
39252000,Singapore,1.13
39253000,Singapore,133.85
39259010,Singapore,0.02
39259090,Singapore,221.98
39261011,Singapore,0
39261019,Singapore,18.19
39261091,Singapore,0
39261099,Singapore,25.5
39262011,Singapore,21.41
39262019,Singapore,1.72
39262029,Singapore,0.45
39262039,Singapore,0
39262049,Singapore,0
39262091,Singapore,0.24
39262099,Singapore,12.83
39263010,Singapore,0.24
39263090,Singapore,5.64
39264011,Singapore,0
39264019,Singapore,0
39264039,Singapore,0.82
39264041,Singapore,0
39264049,Singapore,2.59
39264059,Singapore,0.19
39264099,Singapore,3.25
39269010,Singapore,19.85
39269021,Singapore,0.84
39269029,Singapore,66.84
39269039,Singapore,3.56
39269041,Singapore,0.72
39269049,Singapore,78.69
39269051,Singapore,0.04
39269059,Singapore,38.67
39269061,Singapore,0
39269069,Singapore,125.23
39269071,Singapore,0.43
39269079,Singapore,11.9
39269080,Singapore,51.34
39269091,Singapore,14.24
39269099,Singapore,16267.19
40011020,Singapore,21.15
40012100,Singapore,5159.08
40012200,Singapore,46907.31
40012940,Singapore,0
40021100,Singapore,226.91
40021910,Singapore,265.98
40021920,Singapore,10.39
40021930,Singapore,354.05
40021990,Singapore,11661.26
40022000,Singapore,17315.87
40023100,Singapore,21752.73
40023900,Singapore,30942.8
40024900,Singapore,283.06
40025900,Singapore,366.93
40026000,Singapore,101.79
40027000,Singapore,4942.8
40028090,Singapore,148.84
40029100,Singapore,0.38
40029910,Singapore,0
40029920,Singapore,0.03
40029990,Singapore,1534.5
40040000,Singapore,137.6
40051000,Singapore,371.47
40052090,Singapore,0
40059190,Singapore,54.83
40059910,Singapore,2.42
40059990,Singapore,83.58
40069090,Singapore,7.92
40070020,Singapore,6.3
40070090,Singapore,0.11
40081110,Singapore,0
40081190,Singapore,22.58
40081990,Singapore,1.21
40082190,Singapore,8.35
40082910,Singapore,0.6
40082940,Singapore,0
40082990,Singapore,2.59
40091100,Singapore,331.5
40091200,Singapore,90.69
40092100,Singapore,354.54
40092200,Singapore,720.17
40093100,Singapore,222.84
40093200,Singapore,314.34
40094100,Singapore,2253.09
40094200,Singapore,968.04
40101190,Singapore,182.79
40101210,Singapore,0
40101290,Singapore,21.18
40101910,Singapore,0
40101990,Singapore,45.07
40103110,Singapore,2.79
40103190,Singapore,246.44
40103210,Singapore,21.64
40103290,Singapore,81.37
40103310,Singapore,0.72
40103390,Singapore,94.47
40103410,Singapore,0
40103490,Singapore,22.52
40103510,Singapore,50.88
40103590,Singapore,207.44
40103690,Singapore,35.66
40103911,Singapore,0.44
40103919,Singapore,1217.04
40103991,Singapore,0.13
40103992,Singapore,0
40103999,Singapore,530.91
40111010,Singapore,531.43
40111090,Singapore,0
40112010,Singapore,1289.93
40112090,Singapore,0
40113000,Singapore,3094.78
40114010,Singapore,12.31
40114090,Singapore,24.45
40115090,Singapore,7.86
40117000,Singapore,0
40118000,Singapore,2101.41
40119000,Singapore,0.8
40129010,Singapore,21.89
40129020,Singapore,8.84
40129049,Singapore,0.13
40129090,Singapore,0.02
40131010,Singapore,0.21
40132000,Singapore,4.65
40139010,Singapore,3.15
40139090,Singapore,0.28
40141020,Singapore,1.07
40149010,Singapore,0.44
40149090,Singapore,2433.12
40151900,Singapore,540.18
40159010,Singapore,84.24
40159030,Singapore,11.67
40159091,Singapore,3.15
40159099,Singapore,28.56
40161000,Singapore,27.43
40169100,Singapore,20.84
40169200,Singapore,1.61
40169310,Singapore,145.42
40169320,Singapore,2369.92
40169330,Singapore,3941.02
40169340,Singapore,1626.16
40169350,Singapore,105.33
40169360,Singapore,328.67
40169390,Singapore,5393.4
40169400,Singapore,36.51
40169590,Singapore,7.46
40169910,Singapore,2.48
40169920,Singapore,0.25
40169930,Singapore,0.55
40169940,Singapore,0
40169950,Singapore,27.95
40169960,Singapore,115.59
40169970,Singapore,0.32
40169980,Singapore,14239.93
40169990,Singapore,2595.32
40170010,Singapore,0
40170030,Singapore,4.56
40170040,Singapore,0.08
40170090,Singapore,1.95
41012010,Singapore,0
41044900,Singapore,37.23
41071900,Singapore,4.54
41079100,Singapore,27.05
41079900,Singapore,8.84
41120000,Singapore,48.78
41152010,Singapore,0
42010000,Singapore,1.69
42021110,Singapore,29.41
42021120,Singapore,10.01
42021140,Singapore,33.16
42021150,Singapore,13
42021190,Singapore,100.57
42021210,Singapore,4.92
42021220,Singapore,3.17
42021230,Singapore,0
42021240,Singapore,0.18
42021250,Singapore,2.91
42021260,Singapore,113.05
42021270,Singapore,0.02
42021280,Singapore,0
42021290,Singapore,1354.74
42021910,Singapore,8.23
42021940,Singapore,3.42
42021950,Singapore,0
42021990,Singapore,15.62
42022110,Singapore,763.11
42022190,Singapore,556.7
42022210,Singapore,832.51
42022220,Singapore,1.15
42022290,Singapore,2438.79
42022910,Singapore,8.47
42022990,Singapore,59.36
42023110,Singapore,3.63
42023120,Singapore,542.09
42023190,Singapore,38.89
42023210,Singapore,152.38
42023290,Singapore,155.14
42023910,Singapore,4.26
42023990,Singapore,6.98
42029100,Singapore,876.04
42029200,Singapore,1729.78
42029900,Singapore,750.93
42031010,Singapore,17.29
42031090,Singapore,18.09
42032110,Singapore,13.69
42032120,Singapore,14.9
42032910,Singapore,8.42
42032920,Singapore,8.26
42032930,Singapore,0
42033000,Singapore,663.71
42034010,Singapore,0.3
42034090,Singapore,11.5
42050019,Singapore,13.79
42050090,Singapore,53.51
43023000,Singapore,0
43039090,Singapore,0
44014000,Singapore,23.15
44032190,Singapore,4476.2
44032210,Singapore,56.63
44032290,Singapore,1397.24
44034910,Singapore,3743.27
44034990,Singapore,5.19
44039400,Singapore,17.6
44039800,Singapore,508.46
44039913,Singapore,20.46
44039924,Singapore,4.3
44039928,Singapore,822.23
44039990,Singapore,16085.85
44071100,Singapore,241.29
44072500,Singapore,0
44072600,Singapore,0
44072910,Singapore,783.18
44072990,Singapore,1819.69
44079990,Singapore,1634.37
44081010,Singapore,28.29
44081030,Singapore,135.24
44081090,Singapore,57.83
44083910,Singapore,0
44083920,Singapore,95.68
44083990,Singapore,437.34
44089010,Singapore,250.37
44089090,Singapore,2229.41
44091010,Singapore,0
44091090,Singapore,21.45
44092200,Singapore,1791.46
44092990,Singapore,993.01
44101110,Singapore,0
44101190,Singapore,0.28
44109090,Singapore,0.12
44111200,Singapore,77.62
44111300,Singapore,12.97
44111400,Singapore,59.01
44119219,Singapore,2
44119229,Singapore,0.38
44119429,Singapore,64.75
44123110,Singapore,2.17
44123190,Singapore,505.18
44123310,Singapore,0.43
44123390,Singapore,29.93
44123990,Singapore,40.41
44129990,Singapore,348.66
44140000,Singapore,0
44151000,Singapore,5.47
44152000,Singapore,0.95
44182090,Singapore,202.46
44187900,Singapore,9.12
44191900,Singapore,0
44199090,Singapore,1.19
44201000,Singapore,1.63
44209010,Singapore,0
44209090,Singapore,1.19
44219114,Singapore,0.08
44219190,Singapore,0.15
44219970,Singapore,0
44219990,Singapore,12.1
45011000,Singapore,0
45020000,Singapore,0.13
45039090,Singapore,0
45041090,Singapore,0.06
45049000,Singapore,2.44
46012200,Singapore,0
46019300,Singapore,0
46019900,Singapore,0.31
46021100,Singapore,0.93
46021919,Singapore,0.58
46021990,Singapore,1.65
47020000,Singapore,0.19
47031100,Singapore,330.13
47032100,Singapore,0
47032900,Singapore,22478.42
47050000,Singapore,0
47063000,Singapore,1.36
47069100,Singapore,0
47071000,Singapore,424.81
47072000,Singapore,33.1
47073000,Singapore,64.55
47079000,Singapore,10923.46
48010010,Singapore,979.94
48010090,Singapore,15893.98
48021010,Singapore,0.12
48022010,Singapore,43.02
48022090,Singapore,11.43
48025450,Singapore,0
48025490,Singapore,0
48025510,Singapore,98.27
48025590,Singapore,11078.98
48025610,Singapore,0.55
48025690,Singapore,5356.05
48025790,Singapore,11764.09
48025820,Singapore,0.62
48025890,Singapore,0.89
48026130,Singapore,353.49
48026190,Singapore,600.71
48026930,Singapore,0.12
48026990,Singapore,0.02
48030010,Singapore,87.23
48030090,Singapore,294.74
48041100,Singapore,7.38
48041900,Singapore,208.65
48042100,Singapore,0
48042900,Singapore,116.75
48043900,Singapore,84.65
48044100,Singapore,0
48044900,Singapore,30.82
48045900,Singapore,118.72
48051900,Singapore,0
48054000,Singapore,816.35
48059100,Singapore,37.59
48059200,Singapore,0
48062000,Singapore,0
48063000,Singapore,0.29
48064090,Singapore,0
48070090,Singapore,19.98
48081000,Singapore,0.71
48084090,Singapore,0
48089000,Singapore,25.62
48099000,Singapore,0.45
48101320,Singapore,7.62
48101390,Singapore,1297.44
48101490,Singapore,220.69
48101910,Singapore,9.29
48101920,Singapore,1008.29
48101990,Singapore,423.01
48102200,Singapore,107.79
48102900,Singapore,0
48103910,Singapore,49.37
48103990,Singapore,668.48
48109200,Singapore,355.65
48109900,Singapore,2.12
48114100,Singapore,138.33
48114900,Singapore,2.05
48115190,Singapore,19.38
48115910,Singapore,2387
48115990,Singapore,288.55
48116000,Singapore,0
48119094,Singapore,0.05
48119099,Singapore,438.96
48120000,Singapore,0.12
48142000,Singapore,11.53
48149000,Singapore,4.68
48162090,Singapore,0.69
48169090,Singapore,0.06
48171000,Singapore,0.78
48172000,Singapore,0.42
48173090,Singapore,0.02
48182000,Singapore,1.06
48183000,Singapore,9.1
48189000,Singapore,39.69
48191010,Singapore,59.72
48191090,Singapore,144.5
48192010,Singapore,2.66
48192020,Singapore,10.35
48192090,Singapore,136.72
48193000,Singapore,0
48194000,Singapore,47.2
48195010,Singapore,0.24
48195090,Singapore,66.09
48196000,Singapore,2.84
48201010,Singapore,0.1
48201020,Singapore,12.11
48201090,Singapore,50.27
48202000,Singapore,0.59
48203000,Singapore,2.51
48204000,Singapore,10.45
48205000,Singapore,1.56
48209010,Singapore,0.32
48209090,Singapore,25.87
48211010,Singapore,9.03
48211020,Singapore,28.11
48211090,Singapore,62.46
48219010,Singapore,71.5
48219090,Singapore,23.29
48221000,Singapore,0.82
48229010,Singapore,71.87
48229090,Singapore,6.68
48232000,Singapore,2809.87
48234000,Singapore,0.41
48236100,Singapore,0.11
48236900,Singapore,2.3
48237010,Singapore,1.61
48237090,Singapore,75.74
48239011,Singapore,0.08
48239012,Singapore,55.97
48239013,Singapore,1.92
48239018,Singapore,25.54
48239019,Singapore,10.22
48239030,Singapore,0.82
48239090,Singapore,409.52
49011010,Singapore,1961.18
49011020,Singapore,94.98
49019900,Singapore,1772.18
49021020,Singapore,5.86
49029010,Singapore,0
49029020,Singapore,1452.85
49030010,Singapore,1.21
49030020,Singapore,0.14
49059990,Singapore,2.02
49060000,Singapore,2.98
49070010,Singapore,0.35
49070030,Singapore,12406.91
49070090,Singapore,20.71
49081000,Singapore,0.17
49089000,Singapore,6.66
49090010,Singapore,0.42
49090090,Singapore,1.45
49100010,Singapore,0.54
49100090,Singapore,25.67
49111010,Singapore,5
49111020,Singapore,13.03
49111090,Singapore,66.49
49119100,Singapore,28.35
49119910,Singapore,420.87
49119920,Singapore,167.25
49119990,Singapore,2672.79
50040090,Singapore,0
50072010,Singapore,79.17
50072090,Singapore,256.75
51111190,Singapore,508.76
51111990,Singapore,5.78
51112030,Singapore,0
51113010,Singapore,0
51121110,Singapore,0
51121130,Singapore,5.45
51121190,Singapore,10.86
51122090,Singapore,609.84
51129050,Singapore,0
51129090,Singapore,0
52010020,Singapore,33957.28
52029900,Singapore,0
52041190,Singapore,0
52051210,Singapore,0
52081120,Singapore,0.08
52081290,Singapore,4.06
52082290,Singapore,1.55
52082990,Singapore,0.93
52083130,Singapore,0
52083190,Singapore,7.57
52083230,Singapore,0.8
52084230,Singapore,4.73
52084320,Singapore,0
52085290,Singapore,2
52085990,Singapore,15.55
52092290,Singapore,6.28
52101900,Singapore,0
52114190,Singapore,0.02
52114390,Singapore,0.24
52114990,Singapore,0.06
52115990,Singapore,0
52121400,Singapore,0
53062010,Singapore,0
53091120,Singapore,12.07
53110013,Singapore,4.53
54011000,Singapore,26.5
54012000,Singapore,0
54021990,Singapore,124.32
54022090,Singapore,263.46
54023100,Singapore,64.64
54023200,Singapore,0.32
54023300,Singapore,847.91
54024400,Singapore,14555.17
54024500,Singapore,2.18
54024600,Singapore,93.77
54024700,Singapore,300.83
54026990,Singapore,0
54041100,Singapore,132.58
54049090,Singapore,0
54071015,Singapore,0.92
54071016,Singapore,0
54071019,Singapore,85.16
54071035,Singapore,1.34
54071039,Singapore,0
54071049,Singapore,0
54072090,Singapore,62.06
54073090,Singapore,0.06
54074119,Singapore,16.98
54074290,Singapore,18.61
54075210,Singapore,111.82
54075220,Singapore,6.75
54075290,Singapore,15.73
54075300,Singapore,53.68
54076190,Singapore,218.46
54076900,Singapore,0
54077200,Singapore,27.08
54077300,Singapore,0.02
54078290,Singapore,0
54079400,Singapore,6.23
54083290,Singapore,0
55013000,Singapore,65.53
55021010,Singapore,2453.21
55021090,Singapore,1006.76
55029090,Singapore,0
55031900,Singapore,7.17
55032000,Singapore,219.86
55041000,Singapore,137.81
55051010,Singapore,70.2
55051090,Singapore,0
55092100,Singapore,282.71
55094190,Singapore,75.58
55101110,Singapore,1391.58
55101190,Singapore,609.13
55109010,Singapore,39.16
55121120,Singapore,277.76
55121910,Singapore,708.14
55121990,Singapore,2.21
55122910,Singapore,0
55122990,Singapore,6.63
55129990,Singapore,0.54
55132300,Singapore,0
55132900,Singapore,0.04
55151130,Singapore,0
55151230,Singapore,9.84
55151390,Singapore,54.8
55161200,Singapore,6.03
55161490,Singapore,0
55164400,Singapore,0
55169300,Singapore,0.04
56012110,Singapore,0.04
56012190,Singapore,5.18
56012200,Singapore,610.36
56012900,Singapore,1.55
56021000,Singapore,0
56022990,Singapore,2.67
56029090,Singapore,0.01
56031100,Singapore,6.78
56031200,Singapore,478.62
56031300,Singapore,27
56031400,Singapore,1.32
56039100,Singapore,0.14
56039200,Singapore,22.55
56039300,Singapore,6.48
56039400,Singapore,48.81
56041000,Singapore,0.01
56049000,Singapore,0.4
56060020,Singapore,9.99
56074900,Singapore,2.08
56075010,Singapore,0.02
56075040,Singapore,0.15
56075090,Singapore,52.16
56079010,Singapore,1.6
56079090,Singapore,125.47
56081900,Singapore,0.04
56089090,Singapore,0.24
56090010,Singapore,0
56090090,Singapore,309.94
57011000,Singapore,0
57019090,Singapore,0
57023110,Singapore,62.43
57023290,Singapore,0
57023920,Singapore,1.16
57024290,Singapore,167.1
57025029,Singapore,10.95
57029210,Singapore,3.48
57029290,Singapore,0.2
57029990,Singapore,0
57031010,Singapore,0
57031090,Singapore,0.12
